CustomerID,invoices,items,unique_products,total_spend,avg_line_value,recency_days,tenure_days,purchase_rate,Country,RepeatBuyer
15493,5,560,177,2001.8,6.74006734006734,32,238,0.02100840336134454,United Kingdom,1
15494,2,1148,120,1299.23,10.39384,20,99,0.020202020202020204,United Kingdom,1
15497,2,624,13,1262.2,84.14666666666668,17,302,0.006622516556291391,United Kingdom,1
15498,27,6105,360,13316.4,26.00859375,2,364,0.07417582417582418,United Kingdom,1
15500,4,572,64,1131.56,16.640588235294118,7,73,0.0547945205479452,United Kingdom,1
15502,11,4235,164,7228.98,34.09896226415094,15,353,0.031161473087818695,United Kingdom,1
15503,1,74,66,147.09,2.1012857142857144,362,0,1.0,United Kingdom,0
15504,1,33,13,52.83,4.063846153846153,80,0,1.0,United Kingdom,0
15505,5,2390,90,3610.96,37.22639175257732,52,102,0.049019607843137254,United Kingdom,1
15506,3,848,121,979.26,5.971097560975609,22,116,0.02586206896551724,United Kingdom,1
15507,1,162,41,492.36,10.703478260869565,171,0,1.0,United Kingdom,0
15508,6,440,78,1000.27,10.8725,188,46,0.13043478260869565,United Kingdom,1
15510,1,2,1,250.0,250.0,330,0,1.0,United Kingdom,0
15511,5,271,117,909.23,5.6826875,11,73,0.0684931506849315,United Kingdom,1
15512,2,68,7,121.0,17.285714285714285,155,203,0.009852216748768473,United Kingdom,1
15513,19,5709,183,14758.220000000001,47.91629870129871,32,340,0.05588235294117647,United Kingdom,1
15514,11,2160,96,4139.46,23.255393258426967,11,352,0.03125,United Kingdom,1
15516,3,27,15,62.43,4.162,44,1,3.0,United Kingdom,1
15517,1,293,27,267.03,9.889999999999999,232,0,1.0,United Kingdom,0
15518,8,1273,135,1942.45,9.076869158878505,63,268,0.029850746268656716,United Kingdom,1
15520,1,314,18,343.5,19.083333333333332,1,0,1.0,United Kingdom,0
15521,8,1836,116,3000.2,16.217297297297296,39,214,0.037383177570093455,United Kingdom,1
15522,2,573,47,398.84,6.99719298245614,32,54,0.037037037037037035,United Kingdom,1
15523,1,132,10,412.01000000000005,41.20100000000001,83,0,1.0,United Kingdom,0
15524,1,4,1,440.0,440.0,24,0,1.0,United Kingdom,0
15525,3,416,133,825.92,4.64,1,371,0.008086253369272238,United Kingdom,1
15526,2,24,4,148.44,37.11,32,0,2.0,United Kingdom,1
15527,8,992,127,2429.78,14.906625766871167,18,335,0.023880597014925373,United Kingdom,1
15528,1,123,26,229.33,8.820384615384615,253,0,1.0,United Kingdom,0
15529,11,3496,415,3995.23,5.945282738095238,22,343,0.03206997084548105,United Kingdom,1
15530,4,950,90,1502.35,13.910648148148148,21,225,0.017777777777777778,United Kingdom,1
15531,2,1105,196,2007.44,8.804561403508773,7,22,0.09090909090909091,United Kingdom,1
15532,4,521,205,1580.93,6.1755078125,24,332,0.012048192771084338,United Kingdom,1
15533,3,289,73,807.57,9.729759036144578,18,69,0.043478260869565216,United Kingdom,1
15535,4,143,55,536.4,7.152,172,154,0.025974025974025976,United Kingdom,1
15537,1,29,24,110.92,4.621666666666667,162,0,1.0,United Kingdom,0
15539,1,410,41,538.46,13.133170731707319,6,0,1.0,United Kingdom,0
15540,1,200,15,213.3,14.22,10,0,1.0,United Kingdom,0
15541,1,49,29,85.13000000000001,2.9355172413793107,113,0,1.0,United Kingdom,0
15543,1,86,26,127.86,4.566428571428571,287,0,1.0,United Kingdom,0
15544,9,3109,122,3546.71,13.693861003861004,8,363,0.024793388429752067,United Kingdom,1
15545,2,163,78,292.71999999999997,3.613827160493827,53,316,0.006329113924050633,United Kingdom,1
15547,14,4032,441,4954.84,7.058176638176638,6,354,0.03954802259887006,United Kingdom,1
15549,3,698,104,1693.26,14.724,76,239,0.012552301255230125,United Kingdom,1
15550,4,295,43,575.63,9.43655737704918,3,297,0.013468013468013467,United Kingdom,1
15551,1,218,29,436.06,15.036551724137931,36,0,1.0,United Kingdom,0
15552,1,60,17,90.12,5.301176470588236,216,0,1.0,United Kingdom,0
15553,1,451,51,437.23,7.807678571428572,59,0,1.0,United Kingdom,0
15554,1,74,14,217.2,15.514285714285714,277,0,1.0,United Kingdom,0
15555,16,4439,401,4805.17,5.345016685205784,11,357,0.04481792717086835,United Kingdom,1
15556,1,236,31,279.77,9.024838709677418,23,0,1.0,United Kingdom,0
15557,1,219,16,473.65000000000003,23.6825,28,0,1.0,United Kingdom,0
15561,4,267,27,800.59,29.651481481481483,11,203,0.019704433497536946,United Kingdom,1
15562,1,39,1,134.55,134.55,351,0,1.0,United Kingdom,0
15563,4,1501,88,1400.44,12.393274336283186,21,336,0.011904761904761904,United Kingdom,1
15565,2,60,8,173.16,21.645,49,20,0.1,United Kingdom,1
15567,1,223,7,186.01,26.572857142857142,18,0,1.0,United Kingdom,0
15568,3,461,27,758.29,14.307358490566036,2,70,0.04285714285714286,United Kingdom,1
15569,5,666,27,1375.71,44.377741935483876,103,228,0.021929824561403508,United Kingdom,1
15570,12,2067,231,4165.52,12.896346749226007,6,362,0.03314917127071823,United Kingdom,1
15571,4,264,47,650.4300000000001,11.411052631578949,11,66,0.06060606060606061,United Kingdom,1
15572,7,1229,166,2552.86,11.873767441860466,4,273,0.02564102564102564,United Kingdom,1
15573,2,363,88,607.45,5.840865384615385,31,53,0.03773584905660377,United Kingdom,1
15574,4,349,131,702.25,4.180059523809524,177,194,0.020618556701030927,United Kingdom,1
15576,1,404,43,940.6700000000001,20.90377777777778,37,0,1.0,United Kingdom,0
15577,3,89,39,258.88,6.637948717948718,150,154,0.01948051948051948,United Kingdom,1
15578,1,52,13,127.1,9.776923076923076,161,0,1.0,United Kingdom,0
15579,2,120,45,348.6,6.835294117647059,68,245,0.00816326530612245,United Kingdom,1
15581,12,285,134,1179.97,7.972770270270271,121,243,0.04938271604938271,United Kingdom,1
15582,3,453,39,682.9100000000001,15.52068181818182,24,195,0.015384615384615385,United Kingdom,1
15584,4,314,89,725.11,5.895203252032521,23,138,0.028985507246376812,United Kingdom,1
15585,1,320,31,455.3,14.687096774193549,176,0,1.0,United Kingdom,0
15587,4,312,3,913.6800000000001,101.52000000000001,49,301,0.013289036544850499,United Kingdom,1
15589,3,243,28,478.53000000000003,16.501034482758623,255,54,0.05555555555555555,United Kingdom,1
15592,1,354,24,388.58,16.190833333333334,46,0,1.0,United Kingdom,0
15593,1,60,5,199.8,39.96,70,0,1.0,United Kingdom,0
15594,5,983,85,1771.78,17.201747572815535,15,218,0.022935779816513763,United Kingdom,1
15596,5,561,51,1406.59,18.267402597402597,100,264,0.01893939393939394,United Kingdom,1
15597,1,279,22,324.57,14.753181818181817,34,0,1.0,United Kingdom,0
15598,1,160,14,240.68,17.19142857142857,52,0,1.0,United Kingdom,0
15599,2,718,50,761.74,14.648846153846154,26,177,0.011299435028248588,United Kingdom,1
15601,14,4983,230,6776.56,16.52819512195122,10,361,0.038781163434903045,United Kingdom,1
15602,9,1137,30,1297.8700000000001,28.214565217391307,7,359,0.025069637883008356,United Kingdom,1
15603,1,96,2,48.480000000000004,24.240000000000002,78,0,1.0,United Kingdom,0
15604,1,159,17,216.39,12.728823529411764,51,0,1.0,United Kingdom,0
15605,5,441,61,1198.23,17.88402985074627,35,337,0.01483679525222552,United Kingdom,1
15606,9,892,48,2920.16,37.92415584415584,60,263,0.034220532319391636,United Kingdom,1
15607,1,202,13,104.76,8.05846153846154,336,0,1.0,United Kingdom,0
15608,4,714,59,1093.68,18.228,27,92,0.043478260869565216,United Kingdom,1
15609,1,148,16,298.48,18.655,183,0,1.0,United Kingdom,0
15610,1,66,6,112.46000000000001,18.743333333333336,51,0,1.0,United Kingdom,0
15611,13,504,23,1591.45,37.01046511627907,9,325,0.04,United Kingdom,1
15612,2,52,4,195.15,32.525,35,25,0.08,United Kingdom,1
15615,23,5508,184,10399.74,24.585673758865248,9,348,0.06609195402298851,United Kingdom,1
15618,4,454,39,776.851,17.263355555555556,32,103,0.038834951456310676,United Kingdom,1
15619,1,136,3,336.40000000000003,112.13333333333334,10,0,1.0,United Kingdom,0
15620,3,915,92,1553.18,15.5318,56,301,0.009966777408637873,United Kingdom,1
15621,4,501,11,1293.03,80.814375,3,17,0.23529411764705882,United Kingdom,1
15622,9,1674,169,3709.56,20.051675675675675,42,239,0.03765690376569038,United Kingdom,1
15623,1,125,19,301.03,15.843684210526314,140,0,1.0,United Kingdom,0
15624,4,357,26,588.13,17.297941176470587,116,139,0.02877697841726619,United Kingdom,1
15625,4,1188,44,1534.26,23.9728125,103,131,0.030534351145038167,United Kingdom,1
15626,2,766,49,675.8,13.791836734693877,74,254,0.007874015748031496,United Kingdom,1
15628,9,1894,85,2870.2400000000002,18.51767741935484,4,362,0.024861878453038673,United Kingdom,1
15630,2,800,57,1186.35,19.772499999999997,44,159,0.012578616352201259,United Kingdom,1
15632,8,2109,107,3285.31,19.67251497005988,15,259,0.03088803088803089,United Kingdom,1
15634,1,99,15,243.55,16.236666666666668,16,0,1.0,United Kingdom,0
15636,2,284,20,724.76,28.9904,89,192,0.010416666666666666,United Kingdom,1
15637,1,128,15,223.36,14.890666666666668,52,0,1.0,United Kingdom,0
15639,1,323,25,425.32,17.0128,133,0,1.0,United Kingdom,0
15640,15,6607,240,12515.66,25.858801652892563,3,367,0.04087193460490463,United Kingdom,1
15641,4,1562,102,1887.2,15.858823529411765,104,253,0.015810276679841896,United Kingdom,1
15643,3,246,31,664.0,20.12121212121212,191,90,0.03333333333333333,United Kingdom,1
15644,4,557,166,813.0,3.4159663865546217,165,94,0.0425531914893617,United Kingdom,1
15645,1,256,50,612.01,11.769423076923077,18,0,1.0,United Kingdom,0
15646,3,394,35,447.64000000000004,12.789714285714288,157,214,0.014018691588785047,United Kingdom,1
15648,2,221,23,657.35,26.294,203,62,0.03225806451612903,United Kingdom,1
15649,2,192,1,816.0,408.0,335,31,0.06451612903225806,United Kingdom,1
15651,3,479,27,646.3,20.196875,36,223,0.013452914798206279,United Kingdom,1
15652,1,208,21,337.74,16.082857142857144,90,0,1.0,United Kingdom,0
15653,2,1200,4,877.4399999999999,146.23999999999998,92,23,0.08695652173913043,United Kingdom,1
15654,2,475,15,922.53,43.93,8,16,0.125,United Kingdom,1
15655,1,324,34,560.67,16.490294117647057,242,0,1.0,United Kingdom,0
15656,4,343,46,748.5,15.925531914893616,44,238,0.01680672268907563,United Kingdom,1
15657,1,24,1,30.0,30.0,22,0,1.0,United Kingdom,0
15658,5,242,40,1024.1000000000001,21.33541666666667,189,182,0.027472527472527472,United Kingdom,1
15659,1,111,11,306.45,27.85909090909091,43,0,1.0,United Kingdom,0
15660,9,1050,55,1600.86,17.787333333333333,24,340,0.026470588235294117,United Kingdom,1
15661,2,236,4,309.8,61.96,316,21,0.09523809523809523,United Kingdom,1
15663,1,106,9,138.14,15.348888888888887,105,0,1.0,United Kingdom,0
15664,1,157,17,386.43,22.731176470588235,50,0,1.0,United Kingdom,0
15665,2,1666,92,2242.01,19.327672413793106,167,74,0.02702702702702703,United Kingdom,1
15667,1,240,13,301.32,23.178461538461537,39,0,1.0,United Kingdom,0
15668,1,72,1,76.32000000000001,76.32000000000001,217,0,1.0,United Kingdom,0
15669,4,342,31,684.34,20.737575757575758,39,223,0.017937219730941704,United Kingdom,1
15670,1,91,12,173.05,14.420833333333334,296,0,1.0,United Kingdom,0
15671,7,1699,52,2657.13,34.065769230769234,18,252,0.027777777777777776,United Kingdom,1
15673,4,1514,107,2881.02,18.587225806451613,87,238,0.01680672268907563,United Kingdom,1
15674,5,1275,88,2446.6,21.46140350877193,72,181,0.027624309392265192,United Kingdom,1
15675,3,527,20,323.69,15.413809523809524,80,198,0.015151515151515152,United Kingdom,1
15676,3,2252,191,3435.76,17.00871287128713,18,265,0.011320754716981131,United Kingdom,1
15677,1,319,33,657.23,19.916060606060608,48,0,1.0,United Kingdom,0
15678,1,184,12,352.7,29.391666666666666,52,0,1.0,United Kingdom,0
15679,4,1170,98,781.28,7.102545454545455,23,158,0.02531645569620253,United Kingdom,1
15680,3,952,61,1333.68,17.09846153846154,8,356,0.008426966292134831,United Kingdom,1
15681,5,816,32,1426.16,26.90867924528302,24,255,0.0196078431372549,United Kingdom,1
15683,1,131,10,193.75,19.375,116,0,1.0,United Kingdom,0
15687,9,1310,119,2993.1,18.030722891566263,8,321,0.028037383177570093,United Kingdom,1
15689,2,84,8,254.1,28.233333333333334,119,241,0.008298755186721992,United Kingdom,1
15690,2,408,19,239.76,12.618947368421052,3,96,0.020833333333333332,United Kingdom,1
15691,1,72,2,136.8,68.4,251,0,1.0,United Kingdom,0
15692,1,138,12,191.04,15.92,27,0,1.0,United Kingdom,0
15694,14,1677,42,6479.4,83.06923076923077,0,372,0.03763440860215054,United Kingdom,1
15695,2,212,22,409.98,18.635454545454547,266,0,2.0,United Kingdom,1
15696,8,1028,140,2736.46,16.002690058479534,32,293,0.027303754266211604,United Kingdom,1
15699,1,113,18,309.65,17.202777777777776,17,0,1.0,United Kingdom,0
15700,2,357,85,696.68,8.10093023255814,171,1,2.0,United Kingdom,1
15701,4,923,193,1542.14,6.506919831223629,1,108,0.037037037037037035,United Kingdom,1
15703,1,66,5,211.5,42.3,264,0,1.0,United Kingdom,0
15704,4,1028,79,2293.62,19.603589743589744,139,75,0.05333333333333334,United Kingdom,1
15705,1,62,6,143.1,23.849999999999998,200,0,1.0,United Kingdom,0
15706,4,321,50,1060.56,19.28290909090909,63,52,0.07692307692307693,United Kingdom,1
15707,4,605,126,945.58,4.418598130841121,34,51,0.0784313725490196,United Kingdom,1
15708,7,1267,124,3364.2400000000002,11.68138888888889,40,328,0.021341463414634148,United Kingdom,1
15709,1,121,6,133.25,22.208333333333332,283,0,1.0,United Kingdom,0
15712,5,486,41,1072.3600000000001,20.233207547169815,8,278,0.017985611510791366,United Kingdom,1
15713,2,150,18,356.7,18.773684210526316,142,222,0.009009009009009009,United Kingdom,1
15714,2,187,34,330.88,9.453714285714286,11,66,0.030303030303030304,United Kingdom,1
15716,4,744,101,1118.81,9.481440677966102,145,223,0.017937219730941704,United Kingdom,1
15717,1,70,7,150.3,21.47142857142857,233,0,1.0,United Kingdom,0
15719,13,2725,299,5045.61,5.384855923159018,32,304,0.04276315789473684,United Kingdom,1
15720,1,281,128,598.73,4.677578125,23,0,1.0,United Kingdom,0
15721,1,409,80,507.08,5.572307692307692,11,0,1.0,United Kingdom,0
15722,5,1026,45,2222.56,32.21101449275362,35,254,0.01968503937007874,United Kingdom,1
15723,1,87,37,203.1,4.953658536585365,364,0,1.0,United Kingdom,0
15724,2,73,11,218.25,19.84090909090909,200,83,0.024096385542168676,United Kingdom,1
15725,1,221,32,415.25,12.9765625,14,0,1.0,United Kingdom,0
15727,7,3065,213,5178.96,17.14887417218543,16,342,0.02046783625730994,United Kingdom,1
15729,1,28,5,85.0,17.0,212,0,1.0,United Kingdom,0
15730,3,689,68,1120.88,16.01257142857143,65,140,0.02142857142857143,United Kingdom,1
15732,2,215,13,294.12,21.00857142857143,211,159,0.012578616352201259,United Kingdom,1
15733,1,62,10,162.3,16.23,282,0,1.0,United Kingdom,0
15734,2,346,25,1339.45,51.517307692307696,114,85,0.023529411764705882,United Kingdom,1
15737,8,599,60,1205.1200000000001,16.73777777777778,14,228,0.03508771929824561,United Kingdom,1
15738,16,2982,46,4812.42,27.817456647398846,18,353,0.0453257790368272,United Kingdom,1
15739,1,472,8,449.12,56.14,65,0,1.0,United Kingdom,0
15740,1,152,9,154.88,17.20888888888889,48,0,1.0,United Kingdom,0
15743,4,216,59,784.46,8.914318181818182,15,168,0.023809523809523808,United Kingdom,1
15744,1,120,3,34.8,11.6,77,0,1.0,United Kingdom,0
15745,4,421,57,1094.59,17.654677419354837,18,217,0.018433179723502304,United Kingdom,1
15746,1,178,28,196.88,7.031428571428571,133,0,1.0,United Kingdom,0
15747,3,480,52,974.04,10.473548387096773,12,160,0.01875,United Kingdom,1
15748,1,51,19,149.31,7.11,39,0,1.0,United Kingdom,0
15750,8,1786,214,2465.48,8.414607508532423,2,364,0.02197802197802198,United Kingdom,1
15752,7,1978,236,2637.38,6.41698296836983,39,333,0.021021021021021023,United Kingdom,1
15753,1,144,1,79.2,79.2,304,0,1.0,United Kingdom,0
15754,3,199,24,458.57,16.3775,50,195,0.015384615384615385,United Kingdom,1
15755,6,1427,127,2364.25,16.7677304964539,9,284,0.02112676056338028,United Kingdom,1
15756,4,242,160,532.96,2.7758333333333334,60,187,0.0213903743315508,United Kingdom,1
15757,2,491,43,714.42,15.876,65,152,0.013157894736842105,United Kingdom,1
15758,1,47,9,205.25,22.805555555555557,24,0,1.0,United Kingdom,0
15759,3,60,5,253.04,36.14857142857143,217,139,0.02158273381294964,United Kingdom,1
15762,2,251,37,583.75,15.777027027027026,64,12,0.16666666666666666,United Kingdom,1
15763,2,271,58,1086.92,17.818360655737706,31,45,0.044444444444444446,United Kingdom,1
15764,6,2050,150,3279.97,18.222055555555553,87,188,0.031914893617021274,United Kingdom,1
15766,1,170,11,315.06,28.64181818181818,63,0,1.0,United Kingdom,0
15768,3,244,23,621.8299999999999,23.03074074074074,115,110,0.02727272727272727,United Kingdom,1
15769,25,24068,25,44615.0,368.7190082644628,6,363,0.06887052341597796,United Kingdom,1
15773,1,311,10,635.6800000000001,63.568000000000005,5,0,1.0,United Kingdom,0
15774,1,87,25,270.8,10.832,68,0,1.0,United Kingdom,0
15775,1,68,7,104.9,14.985714285714286,244,0,1.0,United Kingdom,0
15776,1,138,18,241.62,13.423333333333334,132,0,1.0,United Kingdom,0
15777,4,378,18,1047.11,49.862380952380946,240,120,0.03333333333333333,United Kingdom,1
15780,3,220,26,475.28000000000003,16.38896551724138,183,174,0.017241379310344827,United Kingdom,1
15781,3,180,20,345.46,17.273,24,280,0.010714285714285714,United Kingdom,1
15782,3,864,34,2614.7400000000002,60.80790697674419,9,79,0.0379746835443038,United Kingdom,1
15783,1,212,14,246.3,17.592857142857145,10,0,1.0,United Kingdom,0
15785,5,1612,58,2328.9700000000003,28.059879518072293,32,262,0.019083969465648856,United Kingdom,1
15786,3,3364,257,4932.2,18.47265917602996,45,68,0.04411764705882353,United Kingdom,1
15787,3,540,156,948.05,4.602184466019417,25,35,0.08571428571428572,United Kingdom,1
15789,1,438,25,351.3,14.052,357,0,1.0,United Kingdom,0
15790,1,114,34,220.85,6.31,9,0,1.0,United Kingdom,0
15791,2,731,66,1612.69,21.502533333333336,43,160,0.0125,United Kingdom,1
15793,3,553,6,965.61,80.4675,14,253,0.011857707509881422,United Kingdom,1
15795,1,581,42,610.01,14.524047619047618,149,0,1.0,United Kingdom,0
15796,8,861,70,2711.56,20.38766917293233,0,301,0.026578073089700997,United Kingdom,1
15797,4,873,8,2207.4,275.925,112,206,0.019417475728155338,United Kingdom,1
15799,3,955,94,884.14,9.021836734693878,75,258,0.011627906976744186,United Kingdom,1
15800,2,335,116,699.08,5.874621848739496,106,139,0.014388489208633094,United Kingdom,1
15801,3,570,61,1063.95,16.62421875,45,63,0.047619047619047616,United Kingdom,1
15802,1,1,1,451.42,451.42,142,0,1.0,United Kingdom,0
15803,1,290,8,415.82000000000005,51.977500000000006,50,0,1.0,United Kingdom,0
15804,13,2565,170,4206.39,16.05492366412214,0,198,0.06565656565656566,United Kingdom,1
15805,17,3387,220,5528.4800000000005,18.367043189368772,22,341,0.04985337243401759,United Kingdom,1
15806,3,602,24,784.58,25.309032258064516,45,230,0.013043478260869565,United Kingdom,1
15807,3,430,48,903.9,18.83125,49,26,0.11538461538461539,United Kingdom,1
15808,4,1343,142,3734.9700000000003,17.95658653846154,305,63,0.06349206349206349,United Kingdom,1
15809,5,301,31,515.77,14.736285714285714,35,266,0.018796992481203006,United Kingdom,1
15810,4,861,66,1391.98,15.640224719101123,78,218,0.01834862385321101,United Kingdom,1
15811,6,1071,117,2218.62,16.681353383458646,21,343,0.01749271137026239,United Kingdom,1
15812,5,922,36,1801.14,43.930243902439024,106,210,0.023809523809523808,United Kingdom,1
15813,2,603,40,1303.9099999999999,32.59775,207,31,0.06451612903225806,United Kingdom,1
15814,4,1271,63,1945.33,27.018472222222222,16,33,0.12121212121212122,United Kingdom,1
15815,5,1856,33,2100.6,42.86938775510204,63,196,0.025510204081632654,United Kingdom,1
15819,4,1357,96,1905.45,15.491463414634147,48,227,0.01762114537444934,United Kingdom,1
15820,1,128,17,206.98,12.175294117647057,319,0,1.0,United Kingdom,0
15821,2,202,57,570.96,9.209032258064516,43,17,0.11764705882352941,United Kingdom,1
15822,2,375,28,885.47,26.832424242424242,2,356,0.0056179775280898875,United Kingdom,1
15823,1,1,1,15.0,15.0,371,0,1.0,United Kingdom,0
15825,1,220,20,532.94,26.647000000000002,171,0,1.0,United Kingdom,0
15826,3,963,64,1654.31,24.328088235294118,55,154,0.01948051948051948,United Kingdom,1
15827,14,882,72,1836.0900000000001,15.966000000000001,72,299,0.046822742474916385,United Kingdom,1
15829,2,996,44,636.14,12.473333333333333,98,41,0.04878048780487805,United Kingdom,1
15830,1,415,39,576.0,14.76923076923077,37,0,1.0,United Kingdom,0
15831,3,1105,63,801.76,11.790588235294118,57,265,0.011320754716981131,United Kingdom,1
15832,1,465,54,836.79,15.49611111111111,253,0,1.0,United Kingdom,0
15834,4,965,242,2233.75,8.182234432234432,69,206,0.019417475728155338,United Kingdom,1
15835,4,439,47,954.09,19.0818,43,286,0.013986013986013986,United Kingdom,1
15836,1,26,10,137.37,13.737,49,0,1.0,United Kingdom,0
15837,1,189,24,391.98,16.3325,64,0,1.0,United Kingdom,0
15838,19,14196,54,26331.68,163.55080745341616,10,356,0.05337078651685393,United Kingdom,1
15839,3,675,56,1048.49,16.911129032258064,32,114,0.02631578947368421,United Kingdom,1
15840,2,396,26,355.56,13.168888888888889,58,113,0.017699115044247787,United Kingdom,1
15841,4,942,36,1224.06,26.043829787234042,72,266,0.015037593984962405,United Kingdom,1
15843,1,27,8,118.95000000000002,14.868750000000002,303,0,1.0,United Kingdom,0
15844,1,134,11,130.73999999999998,11.885454545454543,45,0,1.0,United Kingdom,0
15845,8,1926,97,3711.77,26.896884057971015,17,319,0.025078369905956112,United Kingdom,1
15847,2,449,22,389.27,17.694090909090907,37,249,0.008032128514056224,United Kingdom,1
15850,2,302,87,238.85,2.4623711340206187,18,148,0.013513513513513514,United Kingdom,1
15852,2,48,22,160.71,7.305000000000001,186,10,0.2,United Kingdom,1
15853,1,135,29,110.8,3.6933333333333334,51,0,1.0,United Kingdom,0
15854,12,939,105,2974.65,21.247500000000002,3,357,0.03361344537815126,United Kingdom,1
15855,5,470,59,712.24,8.903,136,126,0.03968253968253968,United Kingdom,1
15856,27,11005,295,16387.57,25.40708527131783,3,361,0.07479224376731301,United Kingdom,1
15857,1,308,14,297.0,21.214285714285715,18,0,1.0,United Kingdom,0
15858,5,1167,145,1438.85,7.533246073298429,15,351,0.014245014245014245,United Kingdom,1
15860,8,440,105,977.21,6.881760563380282,40,327,0.024464831804281346,United Kingdom,1
15861,8,2544,339,3165.36,5.797362637362638,11,254,0.031496062992125984,United Kingdom,1
15862,4,585,142,832.88,5.665850340136054,7,365,0.010958904109589041,United Kingdom,1
15863,2,19,18,68.84,3.8244444444444445,25,167,0.011976047904191617,United Kingdom,1
15864,6,1192,16,1936.3200000000002,96.816,21,293,0.020477815699658702,United Kingdom,1
15865,3,368,37,895.13,22.37825,40,173,0.017341040462427744,United Kingdom,1
15866,1,126,43,230.53,5.122888888888889,100,0,1.0,United Kingdom,0
15867,15,2054,302,3812.64,8.270368763557483,4,363,0.04132231404958678,United Kingdom,1
15869,2,175,13,149.64,9.975999999999999,276,0,2.0,United Kingdom,1
15870,1,335,68,354.09000000000003,4.659078947368421,32,0,1.0,United Kingdom,0
15872,2,212,101,360.93,2.819765625,14,0,2.0,United Kingdom,1
15874,7,2534,110,4405.88,36.71566666666667,63,220,0.031818181818181815,United Kingdom,1
15877,2,371,122,493.28,3.823875968992248,1,16,0.125,United Kingdom,1
15880,1,211,95,343.28000000000003,3.2693333333333334,368,0,1.0,United Kingdom,0
15881,5,260,26,501.39000000000004,17.289310344827587,311,52,0.09615384615384616,United Kingdom,1
15882,4,276,23,516.36,22.450434782608696,198,169,0.023668639053254437,United Kingdom,1
15883,2,223,42,396.48,8.091428571428573,1,31,0.06451612903225806,United Kingdom,1
15885,3,111,18,379.35,21.075000000000003,92,216,0.013888888888888888,United Kingdom,1
15886,1,147,12,181.09,15.090833333333334,59,0,1.0,United Kingdom,0
15888,1,76,11,168.31,14.025833333333333,80,0,1.0,United Kingdom,0
15889,2,215,79,446.87,4.80505376344086,156,212,0.009433962264150943,United Kingdom,1
15891,1,442,60,524.52,8.459999999999999,226,0,1.0,United Kingdom,0
15894,2,168,35,263.55,6.4280487804878055,252,115,0.017391304347826087,United Kingdom,1
15895,1,94,11,179.17,16.288181818181815,149,0,1.0,United Kingdom,0
15897,2,261,17,222.05,9.252083333333333,193,0,2.0,United Kingdom,1
15898,5,570,70,1388.88,16.149767441860465,0,367,0.013623978201634877,United Kingdom,1
15899,1,39,4,56.25,14.0625,368,0,1.0,United Kingdom,0
15900,1,221,44,351.11,6.884509803921569,23,0,1.0,United Kingdom,0
15901,3,384,102,363.88,3.136896551724138,16,138,0.021739130434782608,United Kingdom,1
15903,7,2410,46,5126.76,69.28054054054054,9,285,0.02456140350877193,United Kingdom,1
15904,1,84,30,164.68,5.489333333333334,7,0,1.0,United Kingdom,0
15906,7,544,113,1567.69,10.451266666666667,19,235,0.029787234042553193,United Kingdom,1
15907,3,509,175,967.45,3.8853413654618474,3,206,0.014563106796116505,United Kingdom,1
15909,1,98,7,191.94,27.419999999999998,173,0,1.0,United Kingdom,0
15910,8,1015,215,1232.18,4.614906367041199,0,315,0.025396825396825397,United Kingdom,1
15912,2,185,19,264.62,13.927368421052632,177,54,0.037037037037037035,United Kingdom,1
15916,8,757,124,1528.09,9.858645161290323,15,350,0.022857142857142857,United Kingdom,1
15917,1,42,12,123.1,10.258333333333333,247,0,1.0,United Kingdom,0
15918,2,153,33,334.23,8.35575,190,80,0.025,United Kingdom,1
15919,2,545,103,639.89,4.4747552447552446,19,349,0.0057306590257879654,United Kingdom,1
15920,4,99,53,167.5,2.7916666666666665,153,0,4.0,United Kingdom,1
15921,1,166,24,336.03000000000003,13.441200000000002,172,0,1.0,United Kingdom,0
15922,1,138,11,369.5,33.59090909090909,372,0,1.0,United Kingdom,0
15923,1,122,21,127.08,6.051428571428572,372,0,1.0,United Kingdom,0
15925,1,93,12,207.15,17.2625,193,0,1.0,United Kingdom,0
15930,1,139,21,426.63,20.315714285714286,66,0,1.0,United Kingdom,0
15932,8,2325,93,2495.87,21.703217391304346,3,285,0.028070175438596492,United Kingdom,1
15933,3,885,63,1107.46,14.965675675675676,20,65,0.046153846153846156,United Kingdom,1
15935,2,115,12,416.86,34.73833333333334,238,2,1.0,United Kingdom,1
15937,1,73,7,145.35,20.764285714285712,63,0,1.0,United Kingdom,0
15938,5,240,13,404.58,22.476666666666667,111,211,0.023696682464454975,United Kingdom,1
15939,15,4728,28,6115.01,80.46065789473684,89,241,0.06224066390041494,United Kingdom,1
15940,1,4,1,35.8,35.8,310,0,1.0,United Kingdom,0
15942,1,232,14,337.44,24.102857142857143,133,0,1.0,United Kingdom,0
15944,1,50,6,325.1,54.18333333333334,276,0,1.0,United Kingdom,0
15945,1,52,2,181.0,90.5,364,0,1.0,United Kingdom,0
15947,1,898,29,1708.24,58.9048275862069,82,0,1.0,United Kingdom,0
15948,2,567,51,955.24,15.920666666666667,7,35,0.05714285714285714,United Kingdom,1
15949,2,284,12,364.72,19.19578947368421,16,54,0.037037037037037035,United Kingdom,1
15950,4,729,86,1765.51,18.015408163265306,31,327,0.012232415902140673,United Kingdom,1
15951,2,313,36,708.22,17.273658536585366,8,276,0.007246376811594203,United Kingdom,1
